-0.73823307,-5.54182846
-1.99114915,-27.90782090
-1.22899023,-3.90244962
-1.99019002,-23.59103833
1.43645954,-5.57090153
-1.55592051,-2.63303359
1.19315899,1.69384191
-0.53239052,2.50142954
1.59475024,-4.07612909
1.97920445,21.62306377
1.42803599,-1.87012269
-1.53942784,-16.53742085
-0.11171685,6.48616840
-1.27439692,-5.66328792
-1.18237592,-9.14954260
-0.79777258,0.49198903
-0.65811210,-4.29943041
0.93117792,7.32857135
-1.44214581,-2.34310506
1.09452438,-0.38195579
-1.71861658,-15.67822742
1.07641252,1.59069558
-0.39933173,1.86764339
-0.18042730,-0.10291821
-1.31551645,-0.06074444
-1.80964951,-12.72117619
-1.09084183,-3.67533841
1.42439209,-0.54747331
-0.31721577,-1.25779910
-0.15322005,5.86692744
