0.88160473,-1.72320571
1.03695279,-2.78578486
-2.60803238,0.58997424
-5.84567074,-0.10269078
-2.31486907,-0.63892295
1.04084504,-0.71294727
-5.39240440,-1.68956509
-0.04471770,-1.71574726
-5.28663298,-0.81911272
-0.79797057,0.53079704
2.98545955,-0.05790883
9.35379549,-3.74358196
-3.24758261,1.19301064
-2.68468943,1.47188293
-0.88468376,0.07080960
-0.93252026,3.62218441
-0.53674648,-5.22419883
-7.11259334,-4.19823547
-3.97608101,0.93372195
3.94889517,-0.37473595
-0.33728540,-0.30958153
2.08010090,3.07917440
2.81786569,-0.44773186
1.91763249,-0.92697686
2.41576283,0.52592999
-4.07690188,-2.40419053
2.56305895,1.60054976
-3.07133997,-2.11239947
4.69385975,-2.37361854
-3.98483985,3.60036347
-7.50897350,2.30429434
-2.91711098,-1.24476445
-3.95410822,-0.72896445
3.37760667,2.57741988
0.76267991,-3.04807117
3.98684045,1.33007138
-3.30990748,-3.32089532
-1.05694089,1.51858715
-6.04808657,0.83022542
-2.42404049,2.86065915
-3.71701444,-4.62224864
0.22001364,-0.37650033
-4.00594682,-0.59544002
-8.62501448,1.70039690
2.98214065,2.53885061
-1.64949429,1.05208720
-2.05527657,-0.37035178
1.57484699,0.70288400
-0.19909259,0.79422732
-5.69977511,-0.33765988
2.83491611,-0.31681306
-3.24985189,0.40495762
-4.13929622,1.27630225
-5.18573978,1.33101159
-7.62512486,2.49483212
2.24917136,-2.92598224
-3.16960329,1.25087675
3.77495409,0.73239704
3.01181335,4.34873884
0.75818455,1.99416705
-0.78482828,-1.38141421
3.73906538,-1.86347987
0.11387784,1.18270706
-4.32525549,-0.80886995
-2.17871302,-3.23574726
-2.65158075,1.50351509
-2.38277768,0.67012914
1.20340405,0.13240878
-1.42521223,0.39539613
0.34140355,-1.20567976
3.25704696,0.01111047
-0.70386986,1.38560538
5.31875525,-2.25599326
7.31751579,-0.94587729
3.09827008,1.26018233
1.27370820,-2.82696774
0.08313898,-3.82202450
4.36348772,-0.71792517
5.49295640,1.16236370
3.31467258,-2.56946227
-2.93566016,0.80431914
4.08345088,0.94679615
5.30353943,-0.88202409
-6.24206175,1.96474170
-8.00089970,-3.54538331
0.11028501,-0.71348332
2.07929877,0.03359589
0.40828004,-3.27915760
2.21669676,-2.22834490
-5.91335742,0.13493528
-3.40485106,-1.74657756
-0.20245519,1.05457980
-4.22402816,-2.75372811
-0.23721505,5.48802665
-4.74429773,6.21707340
-2.47353596,-1.46783675
-1.54169748,-2.39813363
0.38462278,3.92573765
8.11284283,-3.20074984
-0.25861087,-1.20889389
3.06979925,0.76854275
4.27360012,1.87145456
0.80043789,4.21250548
-0.53533999,0.46014920
-3.69695639,0.02125746
-3.49117236,0.93453050
6.94731311,-1.58471960
3.27793246,-0.51088352
0.75473620,0.19375237
3.80133370,-2.80904111
3.57580872,-1.30304291
-6.90307541,-1.86346162
3.66535971,1.56677012
-0.35338597,0.49319901
-1.67009166,2.88070993
4.25804962,-3.48842427
1.25056863,1.44482065
0.58085024,-0.77687055
-1.33378636,5.42407240
-2.91855933,-0.69077358
-2.22469273,1.94272680
4.13725818,2.37044613
1.25580316,-2.30075489
-3.34572311,1.65862875
0.57278701,-0.63042442
-7.08052923,1.57733066
-6.15364274,1.57182799
3.35353980,1.51134870
-2.11984377,1.70232791
-0.43181109,-2.68786853
1.69378991,-1.44180592
0.02835059,0.87610571
-3.41249066,1.93262994
0.23069287,-3.78722292
-8.40424392,-2.82011353
7.25943249,-2.26276082
3.45716653,-0.07168380
8.69390302,1.69311846
-1.60209185,0.65081450
-1.26370245,4.75059485
-0.60961413,1.52982402
1.79091257,2.45650929
-4.53184782,-0.63291194
1.80283214,-0.53881777
2.02800951,3.16000884
1.76773609,3.87774121
1.77637140,1.85577012
-2.04892715,-4.10646458
1.03929881,-1.52409582
-3.77098685,3.19430580
-2.59520415,-3.02262480
7.01339291,0.70752794
4.99567354,-2.13047091
1.42362330,1.56787076
0.96343264,-1.10346971
-2.01998647,0.19887040
0.65991230,1.09324643
1.33244890,1.09997855
-10.17536628,-0.33861095
1.25728897,-0.03277501
6.26333234,-0.95948000
-0.92350625,-1.41846071
2.58566616,-0.54232369
-4.86130105,0.06373118
-0.18186165,-0.21997507
-0.44500543,-1.96964460
6.17032382,2.45245778
-1.69422328,0.86597746
-0.66816944,1.26085301
2.90704254,-0.84199349
2.32537877,1.13230549
-0.02464460,1.57708412
5.77249158,0.41114791
-4.56831868,-0.22773092
1.43711467,0.24155814
-6.15202846,1.24731819
6.34962633,-0.52845152
0.68274953,1.34561910
5.64730794,-1.26552075
3.15684605,0.06538187
-8.18897930,-0.62646731
-3.41699365,-0.82745291
4.46594769,2.30709530
-3.34829111,0.22694213
3.62664842,1.20476711
-4.40335398,-2.16396254
0.12568623,0.19065406
4.08216145,2.99453191
1.80184143,2.60325726
-7.43111415,-2.36571371
2.67858138,2.06424801
-6.19686665,1.08837143
6.11771436,0.94619694
2.86795389,-0.51953255
-1.94810020,3.04550199
-1.05040003,-1.68656873
-4.01840900,2.83906825
-3.19466257,1.47818959
2.42794920,-1.68205201
-2.17031817,-0.48553194
